fips,state_fips_code,county_fips_code,housing_units_grams_oxy,housing_units_quant_oxy,housing_units_grams_hydro,housing_units_quant_hydro,num_homes_with_mortgage_grams_oxy,num_homes_with_mortgage_quant_oxy,num_homes_with_mortgage_grams_hydro,num_homes_with_mortgage_quant_hydro,one_bedroom_housing_units_grams_oxy,one_bedroom_housing_units_quant_oxy,one_bedroom_housing_units_grams_hydro,one_bedroom_housing_units_quant_hydro,two_bedroom_housing_units_grams_oxy,two_bedroom_housing_units_quant_oxy,two_bedroom_housing_units_grams_hydro,two_bedroom_housing_units_quant_hydro,three_bedroom_housing_units_grams_oxy,three_bedroom_housing_units_quant_oxy,three_bedroom_housing_units_grams_hydro,three_bedroom_housing_units_quant_hydro,four_bedroom_housing_units_grams_oxy,four_bedroom_housing_units_quant_oxy,four_bedroom_housing_units_grams_hydro,four_bedroom_housing_units_quant_hydro,five_bedroom_housing_units_grams_oxy,five_bedroom_housing_units_quant_oxy,five_bedroom_housing_units_grams_hydro,five_bedroom_housing_units_quant_hydro,males_in_agriculture_grams_oxy,males_in_agriculture_quant_oxy,males_in_agriculture_grams_hydro,males_in_agriculture_quant_hydro,males_in_construction_grams_oxy,males_in_construction_quant_oxy,males_in_construction_grams_hydro,males_in_construction_quant_hydro,males_in_manufacturing_grams_oxy,males_in_manufacturing_quant_oxy,males_in_manufacturing_grams_hydro,males_in_manufacturing_quant_hydro,males_in_logistics_grams_oxy,males_in_logistics_quant_oxy,males_in_logistics_grams_hydro,males_in_logistics_quant_hydro,females_in_agriculture_grams_oxy,females_in_agriculture_quant_oxy,females_in_agriculture_grams_hydro,females_in_agriculture_quant_hydro,females_in_construction_grams_oxy,females_in_construction_quant_oxy,females_in_construction_grams_hydro,females_in_construction_quant_hydro,females_in_manufacturing_grams_oxy,females_in_manufacturing_quant_oxy,females_in_manufacturing_grams_hydro,females_in_manufacturing_quant_hydro,females_in_logistics_grams_oxy,females_in_logistics_quant_oxy,females_in_logistics_grams_hydro,females_in_logistics_quant_hydro,num_degree_holders_grams_oxy,num_degree_holders_quant_oxy,num_degree_holders_grams_hydro,num_degree_holders_quant_hydro,pop_nonwhite_grams_oxy,pop_nonwhite_quant_oxy,pop_nonwhite_grams_hydro,pop_nonwhite_quant_hydro,est_total_bedrooms_grams_oxy,est_total_bedrooms_quant_oxy,est_total_bedrooms_grams_hydro,est_total_bedrooms_quant_hydro,pop_labor_jobs_grams_oxy,pop_labor_jobs_quant_oxy,pop_labor_jobs_grams_hydro,pop_labor_jobs_quant_hydro,Opioid_death_Crude_Rate_grams_oxy,Opioid_death_Crude_Rate_quant_oxy,Opioid_death_Crude_Rate_grams_hydro,Opioid_death_Crude_Rate_quant_hydro
31157,31,157,0.827339826,0.78955767,0.6138962,0.464391915,0.591335407,0.628256202,0.644067715,0.71779517,-0.901304813,-0.911350091,-0.850418037,-0.701919889,0.943999009,0.957406506,0.925709477,0.759819716,-0.620889413,-0.576460289,-0.468848534,-0.110153539,-0.934684136,-0.941572319,-0.877756449,-0.886553317,-0.607280175,-0.648043803,-0.71864881,-0.51541447,-0.598366895,-0.556952072,-0.610076673,-0.452495001,0.968859821,0.981806503,0.995374477,0.894254261,-0.833645608,-0.831423872,-0.741840766,-0.945009602,0.977101567,0.988619097,0.969833667,0.959257565,-0.41669209,-0.478863916,-0.552793604,-0.285671576,0.423509883,0.483474213,0.45898079,0.467071642,0.19721392,0.223167669,0.106576149,0.40465132,-0.993685573,-0.982951467,-0.960082475,-0.97324932,0.768900805,0.785361982,0.798696306,0.727510118,0.983667463,0.986644186,0.936916903,0.824491044,-0.961148482,-0.941343749,-0.83478966,-0.661288848,0.61605401,0.664139492,0.625411192,0.669236886,0,0,0,0
31161,31,161,0.678938863,0.967236912,-0.82895554,-0.698510838,0.11054414,-0.487155136,0.030900377,-0.146997023,0.786979832,0.891911945,-0.893240601,-0.788130833,0.997309922,0.476617893,-0.951236321,-0.984086212,-0.949407631,-0.269286698,0.84980456,0.91435095,0.402092615,0.503718117,-0.452533255,-0.337640921,-0.763344944,-0.585868018,0.777373134,0.712521991,0.230165163,0.317412613,-0.256085364,-0.151489097,0.849425547,0.659085618,-0.872299519,-0.813442176,0.508570895,0.999485116,-0.702339501,-0.550146833,0.819038612,0.722141981,-0.865675475,-0.788711156,0.320085588,-0.629555551,-0.08347492,-0.277179548,0.624930135,-0.037778833,-0.484111964,-0.536020225,0.228274164,-0.503413599,-0.026346751,-0.126445332,0.029018027,0.710524155,-0.241893658,-0.127657195,-0.63385503,-0.773070366,0.726086977,0.60328232,-0.75952323,-0.935307618,0.893716193,0.804918147,-0.827873173,0.025699167,0.666348948,0.781255103,0.771499468,0.657857838,-0.805830156,-0.729248275,0,0,0,0
31163,31,163,0.255769112,0.325803239,0.414891824,0.136920675,-0.501008791,-0.573952938,-0.625623573,-0.732197554,-0.495389696,-0.456328124,-0.253412865,-0.619589627,-0.866635509,-0.906924471,-0.790501598,-0.975659555,0.863063337,0.912021079,0.816153757,0.977578933,-0.200739199,-0.329634175,-0.58329704,-0.502449328,-0.805323628,-0.854584962,-0.774649459,-0.944961277,-0.584674437,-0.600755038,-0.501742773,-0.755012665,-0.815650512,-0.756353908,-0.414884258,-0.611960846,0.290535666,0.221039262,-0.000821773,0.397961049,0.404750872,0.568487397,0.839786879,0.473487659,-0.707979005,-0.599657007,-0.183110697,-0.69101293,0.321952898,0.457883349,0.697145878,0.611384321,-0.361146374,-0.296128698,-0.067034455,-0.46805708,-0.859538059,-0.739780112,-0.251626677,-0.646439851,0.975333514,0.964012567,0.700652774,0.981513709,0.205823669,0.006058193,-0.497985436,0.075213778,-0.573796688,-0.649941948,-0.690465564,-0.793116424,-0.862340031,-0.800596461,-0.451904416,-0.87059304,0,0,0,0
31177,31,177,0.986728088,0.98056452,0.955213216,0.947523941,-0.298352776,-0.320235365,-0.261542456,-0.296234216,0.941791343,0.961766198,0.976609382,0.987651803,0.385927295,0.325832473,0.250996434,0.201844468,0.828182601,0.829096367,0.871299193,0.856589462,-0.663778972,-0.612996577,-0.570383722,-0.521663327,-0.912088158,-0.922185652,-0.955536719,-0.952023162,0.395498006,0.392838961,0.309754138,0.323373702,0.984446937,0.993799013,0.992605076,0.995792046,-0.976075411,-0.982184075,-0.96531566,-0.968754532,0.983280784,0.976193232,0.948747246,0.940587844,-0.966563573,-0.963446781,-0.931982969,-0.929086013,0.741646556,0.744683631,0.685359491,0.69704946,0.644559764,0.691505368,0.708440786,0.74972549,-0.807922949,-0.844343039,-0.880851074,-0.905270601,0.379556321,0.330843049,0.236412292,0.203920735,-0.420577017,-0.433380416,-0.516461524,-0.507792527,-0.987572713,-0.974987594,-0.957365274,-0.941066646,0.798718848,0.804375688,0.753364184,0.765500144,0,0,0,0
32001,32,1,0.77837283,0.858341868,0.947161236,0.78314841,-0.570953971,-0.456210659,-0.3881858,-0.613322367,0.708272904,0.685059926,0.81912148,0.870583573,-0.249071721,-0.175159639,0.071769973,-0.055123012,0.197195605,0.390790407,0.431911712,0.040949325,0.697918374,0.776313304,0.592319798,0.383734573,0.429543471,0.490804444,0.233902597,0.056015437,-0.965566602,-0.846509715,-0.972473911,-0.820989048,-0.945006472,-0.886581464,-0.964236868,-0.688955212,-0.561352791,-0.42706801,-0.505929062,-0.555691175,-0.736762218,-0.832184921,-0.704670458,-0.17428584,-0.991921321,-0.941909308,-0.981629583,-0.664737002,-0.896511512,-0.95176002,-0.918430926,-0.413337949,0.389337065,0.202734394,0.433782686,0.682690643,0.766982167,0.54444765,0.736294002,0.894894143,-0.676612542,-0.650318195,-0.392838056,-0.38177074,0.88498297,0.892031746,0.723529168,0.652817251,0.349636404,0.519367306,0.586485991,0.234138243,-0.968666041,-0.979324718,-0.958833031,-0.518059275,0,0,0,0
32003,32,3,0.889270466,0.845883993,0.788995355,-0.521871523,-0.940745215,-0.947674401,-0.648395992,0.571082906,-0.87123113,-0.816536161,-0.784911319,0.549335508,-0.591215728,-0.546970449,-0.489937499,0.810724635,0.565534552,0.639800763,0.409993944,0.09922891,-0.117106269,-0.042192559,-0.121332954,0.453198626,0.845460385,0.851111936,0.692009259,-0.12492991,0.910332748,0.910035742,0.883779237,-0.092441047,-0.976254844,-0.990555845,-0.711065773,0.407359382,-0.993028477,-0.984163386,-0.830526735,0.322886325,0.104123813,0.072337848,0.159467705,-0.139773092,0.809883397,0.811034197,0.719237253,-0.072082258,-0.950804662,-0.95201015,-0.698183962,0.441799622,0.063918528,0.082682721,0.118610143,0.375935021,-0.111861578,-0.1312736,0.118538659,0.636176192,0.800522168,0.842561174,0.575349306,-0.095193895,0.844837693,0.886783751,0.598385622,-0.131906131,0.266408298,0.336161437,0.179713441,0.35918057,-0.96310661,-0.974070129,-0.680350196,0.492675596,0.71004409,0.751212029,0.719947394,0.009042174
32005,32,5,0.901520485,0.887684539,0.819114808,0.676891268,-0.831271436,-0.891359629,-0.938742082,-0.983134729,0.042320337,0.06883469,-0.087615043,-0.034663054,-0.043859463,-0.121080294,-0.247543194,-0.449420357,-0.284100252,-0.132084336,-0.007149299,0.072957634,0.998183616,0.981718836,0.894645602,0.823445172,-0.699331915,-0.671257741,-0.744894902,-0.668962035,-0.605962699,-0.823026847,-0.876802361,-0.852389314,-0.964112237,-0.998354019,-0.816705127,-0.858790715,-0.636305357,-0.840949189,-0.839727634,-0.820835457,0.077511933,0.286654446,0.16991581,0.124693312,-0.968227553,-0.928988634,-0.591619188,-0.654703779,-0.841716621,-0.640838082,-0.21277394,-0.310841462,-0.412086145,-0.660526177,-0.684944367,-0.643911011,-0.701218314,-0.880419093,-0.822055325,-0.81359798,0.09821042,0.173337642,-0.123939555,-0.136965609,0.95437048,0.938052823,0.85892879,0.737410331,0.700035379,0.725086706,0.567108616,0.463792279,-0.854537994,-0.971096801,-0.861603395,-0.876890851,0,0,0,0
32007,32,7,0.733574414,0.802644629,0.938539576,0.886692111,0.016884074,0.132697343,0.709526319,0.568308152,-0.95787467,-0.982907058,-0.840432319,-0.871585028,-0.919032008,-0.91249521,-0.643978156,-0.719203461,-0.643248302,-0.671428117,-0.644627106,-0.622851347,0.839525768,0.854513187,0.783515838,0.878085646,-0.200020148,-0.175567387,0.044742216,-0.035331275,-0.747764233,-0.77548777,0.017959346,0.015661215,-0.511104951,-0.494637705,-0.996721706,-0.653819327,-0.687018084,-0.670172903,-0.987747772,-0.740891742,-0.04679102,0.008219436,-0.259479562,-0.80301736,-0.366291646,-0.373744997,0.537995672,0.028017254,-0.29050887,-0.247162154,0.0623284,-0.702253594,-0.671756269,-0.630841634,-0.456161773,-0.951194378,-0.063616174,-0.106933672,-0.308340671,0.485917721,0.353402328,0.367990265,0.386403936,0.469293113,0.731208856,0.788200968,0.881673562,0.889442205,-0.882901237,-0.880666732,-0.513474667,-0.486875454,-0.991127796,-0.992110352,-0.657870163,-0.585445274,0,0,0,0
32011,32,11,-0.101346189,-0.515479249,0.434902317,-0.23467864,0.954058675,0.814875094,0.327294066,0.994721843,-0.133608259,0.450477367,-0.057602613,-0.177557637,-0.348633799,-0.785710781,0.030064769,-0.37829247,0.442625566,0.53061417,-0.414013665,0.644206981,0.093940361,0.113399258,0.857978941,-0.18785288,0.337397146,0.676794363,-0.285898448,0.460469765,-0.591081693,-0.594624064,-0.986267237,-0.340735442,0.111049329,-0.276145454,0.655200974,-0.068154094,-0.420434215,-0.802511259,-0.60523193,-0.246971135,0.050343851,-0.491648798,0.272407341,0.005002135,-0.76713464,-0.753921645,-0.946351904,-0.558039595,0,0,0,0,0,0,0,0,0,0,0,0,0.519484977,0.860409612,0.017568172,0.565527637,0.639230136,0.592364868,-0.231908726,0.817805077,-0.18823897,-0.691623912,0.071086597,-0.203043085,-0.663371662,-0.862802485,-0.808063593,-0.4702927,0,0,0,0
32013,32,13,0.96368346,0.974059693,0.96417751,0.421789404,-0.091169045,-0.022348453,0.315533532,0.851056077,0.23745748,0.170172696,-0.175119612,-0.842451002,-0.723659549,-0.743618301,-0.760110363,-0.137739934,0.473532645,0.532886296,0.788909134,0.889985777,-0.930224896,-0.912027285,-0.744696539,0.160354524,-0.717356473,-0.749260971,-0.829220547,-0.340275739,0.792788252,0.829599267,0.961508485,0.741990403,-0.955677504,-0.973674552,-0.992836356,-0.43753501,-0.813803062,-0.841475517,-0.934847255,-0.697744406,-0.806817386,-0.8350418,-0.931843462,-0.705868217,-0.464743156,-0.503777438,-0.628438675,-0.303251081,-0.767392754,-0.80159325,-0.928870564,-0.762386417,0,0,0,0,0.043309967,-0.013204808,-0.262863493,-0.460238626,0.94409176,0.944910612,0.866444207,0.06667776,0.974415621,0.987568928,0.980965807,0.369648176,0.110880654,0.171625574,0.477614335,0.997426195,-0.96491104,-0.975936405,-0.952077714,-0.266905059,0,0,0,0
32017,32,17,0.678585432,0.636128429,0.44621691,0.139051193,0.873376488,0.907786549,0.362730313,-0.52594072,0.201504517,0.220963498,-0.325633759,-0.413813466,0.916975567,0.875829998,0.959113841,0.26745384,0.661475057,0.733302841,0.255290944,-0.713538029,0.787250621,0.810678758,0.252999367,-0.462486101,-0.231433059,-0.127024337,-0.696655656,-0.933587177,-0.590182505,-0.65536268,-0.331474179,0.58927586,-0.960856138,-0.941843856,-0.704736913,0.038591302,-0.606487473,-0.673975986,-0.311529928,0.624274423,-0.752613844,-0.71728828,-0.487570641,-0.071977127,-0.271479735,-0.336976926,-0.189352775,0.488279976,0,0,0,0,0,0,0,0,0.90742144,0.924034926,0.74521143,-0.224807644,0.844005762,0.885594932,0.309128684,-0.585621217,0.825620611,0.824398372,0.39416219,-0.245269661,0.841666277,0.893044553,0.433893729,-0.583794548,-0.855213111,-0.896844428,-0.554776582,0.4627091,0,0,0,0
32019,32,19,0.930266215,0.966890977,0.941248191,0.928524916,0.87956482,0.881622527,0.84519087,0.850996273,0.72348903,0.735673684,0.689638493,0.683612055,0.912203914,0.925600394,0.880290797,0.879475476,0.856153947,0.830865643,0.776220313,0.763010449,0.954843083,0.952471597,0.950182557,0.925782789,0.801997034,0.868722212,0.899358959,0.964493676,0.369639098,0.327790874,0.118935892,-0.361960072,-0.959448122,-0.954164783,-0.876432289,-0.655326028,-0.011668146,0.009003039,0.099132972,0.425218859,0.520590304,0.513519649,0.458152264,0.09857133,0.924721431,0.900969168,0.742588186,0.330426345,-0.662970679,-0.683670232,-0.747614169,-0.551182088,-0.114887635,-0.125230806,-0.16068487,-0.401539518,-0.498079628,-0.442706462,-0.161068877,0.311048419,0.824144526,0.815130149,0.741278404,0.732624298,0.834305761,0.90276884,0.905989061,0.927623597,0.927747016,0.921411776,0.890264606,0.87959132,-0.927118894,-0.921232938,-0.841885125,-0.645681746,0,0,0,0
32021,32,21,0.771319792,0.717968297,0.343164431,-0.068779222,-0.960028255,-0.947766953,-0.680933831,-0.355349748,0.783471839,0.746757524,0.541236808,0.149115907,0.461418418,0.434526632,0.572221187,0.237415642,-0.998493315,-0.993637025,-0.641164163,-0.36187459,0.30130753,0.313671345,-0.222525637,-0.110939333,-0.338722603,-0.249853847,0.281191504,0.649756693,0.891343326,0.875219359,0.700444246,0.35391885,-0.891573886,-0.872225151,-0.67384842,-0.319697943,-0.067394847,0.017980817,0.707693595,0.912031878,0.076716612,0.109509467,-0.233531441,-0.005394535,0,0,0,0,0,0,0,0,0,0,0,0,0.099302658,0.17905297,0.299700231,0.592416283,0.521560373,0.471499763,-0.336908032,-0.50878691,0.988542096,0.989818866,0.571959861,0.34461131,-0.993926131,-0.980754527,-0.587173651,-0.284029956,0.900615135,0.927852779,0.604760142,0.499632523,0,0,0,0
32023,32,23,0.821012063,0.8564753,0.547414189,-0.703326712,0.793858083,0.788616712,0.151939096,-0.816458488,0.864764444,0.886915283,0.524134993,-0.641650617,0.159875975,0.141225326,-0.237055813,-0.24997746,0.921017309,0.897765115,0.17008983,-0.939377237,0.83975675,0.803695,0.02506651,-0.946871388,0.932780922,0.911096227,0.205698379,-0.896947052,-0.944510386,-0.885113369,0.423744423,0.745924476,-0.701109562,-0.583334036,0.782197409,0.917328633,-0.265383605,-0.360092149,-0.184680776,0.055303938,0.764022726,0.772840815,0.224845938,-0.120045112,0.017679401,0.165012081,0.713317783,0.501998404,0.647069464,0.556667101,-0.365473206,-0.520666242,-0.604925806,-0.696988437,-0.236722469,0.147148598,0.571603793,0.4879479,-0.839996294,-0.96219017,0.665132953,0.638260419,-0.047435809,-0.927334628,0.864317105,0.815791375,0.004817186,-0.932985415,0.902653933,0.87664181,0.127730944,-0.936185885,-0.704006563,-0.602650505,0.836357864,0.992852884,0,0,0,0
32027,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32031,32,31,0.891799478,0.873043018,0.932827516,0.818056602,-0.859470782,-0.864335735,-0.858945034,-0.918459556,-0.971264511,-0.966526219,-0.956524949,-0.925063695,-0.516093259,-0.491135321,-0.608429042,-0.48682987,0.29606326,0.316765879,0.246038343,0.268543175,0.453412103,0.454242755,0.401810536,0.340743388,0.964219997,0.967118355,0.944131426,0.984561158,0.165237474,0.144497224,0.260976439,0.151846492,-0.990531088,-0.990709407,-0.976172562,-0.987530832,-0.908246509,-0.913997964,-0.862865463,-0.884319872,-0.600859299,-0.610869761,-0.630671949,-0.6549095,0.951607546,0.957688789,0.914994725,0.938189354,-0.673080341,-0.677273574,-0.660167578,-0.629987075,0.069463269,0.075827925,0.040835943,0.012517507,-0.855476932,-0.853119876,-0.878189808,-0.873136131,0.657439007,0.689090735,0.613987574,0.786831116,0.848977421,0.866995803,0.777080216,0.87034904,0.572625797,0.594485403,0.483437114,0.554138682,-0.974137491,-0.974482427,-0.968055848,-0.982667233,0.830388397,0.817293284,0.868005457,0.780003313
32033,32,33,0.708643588,0.692250246,-0.419736787,-0.111708157,-0.944951048,-0.85433393,0.787180226,0.678490799,-0.071755436,-0.068344574,0.047778198,0.531917706,-0.6849047,-0.757830506,0.11087645,0.518239317,-0.363438198,-0.166941813,0.838117883,0.938765643,-0.904078439,-0.796676697,0.821776986,0.663503027,0.779194464,0.683544362,-0.718641093,-0.422908476,-0.302848604,-0.508480848,-0.525554776,-0.171387036,-0.11050034,-0.011228693,0.385440177,0.745911621,-0.584870772,-0.398744583,0.91788464,0.986073268,-0.320466165,-0.085127529,0.944965372,0.741714214,0.992386747,0.986470887,-0.530882425,-0.554406218,0.791456751,0.914095284,-0.001311984,-0.184207407,0,0,0,0,-0.780019521,-0.608401955,0.970510796,0.896379545,0.983956706,0.956982242,-0.596196637,-0.72465296,0.801225548,0.639543417,-0.948462574,-0.932837239,-0.876342781,-0.764593032,0.82161317,0.936749044,0.566034783,0.586612321,-0.223809169,0.112035626,0,0,0,0
33001,33,1,-0.288791028,0.543255249,0.87010579,0.662309151,-0.021017811,0.639027756,0.703568017,0.432402771,-0.633925254,0.341811007,0.859908565,0.949778703,-0.307170422,0.597829562,0.862308627,0.696685974,-0.374110586,0.523524458,0.793641631,0.76874762,0.718802215,0.147157188,-0.473701976,-0.622959822,-0.362699628,-0.51174632,0.094463118,-0.064467003,0.904648478,0.222642719,-0.443350094,-0.97980777,-0.366305778,-0.362859541,0.359798088,-0.0156626,-0.182268294,-0.041396704,-0.38072798,0.48738211,-0.057041583,-0.826404399,-0.867137148,-0.294960234,-0.715885185,0.044550306,0.803726738,0.744665743,0.210569756,0.894112762,0.712754703,0.210061802,0.876792104,0.228590235,-0.32414673,-0.999678353,0.438756765,0.882486535,0.816855394,-0.243754487,-0.627243997,0.335698379,0.816471764,0.9323026,-0.41408411,0.547967332,0.911738852,0.826449899,-0.336481497,0.555512391,0.893832421,0.721666197,0.478049468,-0.271053495,-0.423111918,-0.834225139,0,0,0,0
33003,33,3,0.829093837,0.82787279,0.890248331,0.43296327,0.91003361,0.941561651,0.834412498,0.521674108,-0.575782919,-0.575681786,-0.16298859,-0.543681335,0.760398054,0.781393168,0.649568115,0.33272557,0.933108334,0.948456251,0.740314399,0.645123794,0.308365264,0.308107834,0.121567262,0.05763113,0.272092577,0.288797195,0.329672972,-0.211366176,-0.902835243,-0.940691338,-0.988701119,-0.670552596,-0.963342424,-0.92719183,-0.845780644,-0.921207013,0.51012297,0.404094111,0.239019807,0.726207078,0.159802586,0.216607931,0.412998836,0.001301813,-0.713566866,-0.810836441,-0.794605822,-0.319771919,0.034773937,0.082503361,-0.088552947,-0.141779984,-0.971972671,-0.957508474,-0.972968365,-0.88046767,-0.695333985,-0.789260103,-0.862282416,-0.329343274,0.939474571,0.958390624,0.837529205,0.575537399,0.950528057,0.948083972,0.871726374,0.640002852,0.857486562,0.873603719,0.688189281,0.492631001,-0.998136197,-0.990401815,-0.950714828,-0.873431395,0,0,0,0
33005,33,5,0.967352178,0.953277214,0.876920302,0.894823153,0.727574682,0.690839791,0.917227196,0.808291513,-0.795144317,-0.734488643,-0.909001895,-0.711895237,0.922320499,0.95423587,0.751044836,0.835639005,-0.22180797,-0.240598877,-0.598001101,-0.360990019,0.784797524,0.889815537,0.742803281,0.898638836,0.880103583,0.918711695,0.764278646,0.842409159,-0.455229653,-0.716748172,-0.358140068,-0.974742678,-0.965661004,-0.825431297,-0.081768412,-0.39223437,-0.442561416,-0.905454515,0.324791524,-0.755835162,0.561674482,0.922969959,-0.18681595,0.835891566,0.426768016,-0.255500256,0.290898114,-0.187859714,-0.959468997,-0.826147571,-0.163736974,-0.493548799,0.949604846,0.806603978,0.216618708,0.502173103,0.663221874,0.489274805,0.672204246,0.719986531,-0.152114944,-0.210871537,-0.403879443,-0.311946249,0.874008762,0.920853528,0.715059439,0.812547866,0.751021114,0.820014778,0.483116649,0.717352716,-0.792599624,-0.95903976,0.351714724,-0.391603972,0,0,0,0
33007,33,7,0.968787414,0.939892035,0.941653507,0.963505753,0.796932697,0.772579863,0.770053458,0.775574734,0.951839528,0.929280787,0.874740013,0.954537221,0.523220806,0.586903969,0.541528788,0.487138161,0.880608056,0.836018409,0.758087766,0.842037131,0.949628314,0.968244399,0.947112021,0.939588544,-0.918763175,-0.966323585,-0.846082674,-0.874379615,-0.232505317,-0.139316662,-0.500952256,-0.702747235,-0.571619776,-0.505162229,-0.668194384,-0.902561354,-0.997122416,-0.992236167,-0.477832132,-0.725979945,0.747850425,0.641018934,-0.268800234,0.141872376,-0.909563126,-0.937049223,-0.76708686,-0.915768164,-0.955245632,-0.994845798,-0.574832281,-0.725217528,-0.269538591,-0.077780257,0.522134396,0.070645004,-0.856982301,-0.757598451,-0.374695565,-0.762888968,0.380209438,0.466105679,0.503129747,0.503168293,0.901450918,0.90471032,0.835151148,0.88300647,0.77990491,0.767444201,0.756428593,0.76345394,-0.948246696,-0.915049274,-0.59805225,-0.87732311,0,0,0,0
33009,33,9,0.951437558,0.914787277,0.961197462,0.896165312,0.118610225,0.105664726,0.015430155,0.098877379,-0.140374848,-0.120714164,-0.052406321,-0.128821692,0.866164218,0.897008239,0.807231218,0.899020589,0.256249194,0.252395055,0.067664675,0.182936394,0.837656789,0.802720633,0.742378412,0.909449998,-0.426016685,-0.504772361,-0.643250889,-0.409833285,0.245359638,0.342854483,0.358189858,0.127221738,-0.393584896,-0.184110263,-0.249876678,-0.61226207,-0.75301566,-0.745593538,-0.77982999,-0.58331207,-0.145786341,-0.056307994,-0.062081512,-0.420253771,-0.825419757,-0.605836495,-0.706865162,-0.773058421,0.59660595,0.316676649,0.502463363,0.320950189,-0.474379795,-0.738585235,-0.630789472,-0.623433895,0.492521012,0.794721902,0.699586263,0.476779895,0.114564805,0.121214412,0.036492495,0.235233892,0.957683987,0.931308325,0.949478251,0.956810375,0.625453405,0.602578102,0.45488885,0.649059362,-0.648209627,-0.569940497,-0.576337743,-0.857245977,0,0,0,0
33011,33,11,0.968611674,0.934332611,0.926495335,0.913974681,-0.522297249,-0.502256547,-0.296536078,-0.552081,-0.042227073,0.074660496,-0.251453895,-0.126763571,0.915009813,0.962384755,0.7454685,0.921550008,0.108402611,0.215061512,0.00583963,0.064680071,-0.434874181,-0.37759176,-0.413013371,-0.447544352,-0.68328005,-0.76486418,-0.406111322,-0.716317957,0.772601192,0.843805558,0.715319861,0.940855856,-0.949219059,-0.973725855,-0.85264892,-0.994355176,-0.393911094,-0.507930328,-0.171508029,-0.486736011,0.600602448,0.565148685,0.800117411,0.574749131,0.948613131,0.965254904,0.905049395,0.972621581,-0.204167868,-0.253866089,-0.112550293,-0.179133548,0.139924843,0.192348656,0.048713837,0.106338276,0.048658774,0.132599192,-0.150994763,0.061643421,0.403216916,0.498304744,0.028068094,0.382111667,0.945813844,0.975237295,0.761660275,0.96106384,0.537178823,0.642657199,0.385659265,0.502353202,-0.810403165,-0.834925773,-0.671426619,-0.899317087,0.652323716,0.741218935,0.62939013,0.720223598
